Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
1824,VENDOR-592,GL-6100410,57.4059477,BRENCO INC - Jan-2000 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1826,VENDOR-677,GL-6100410,91.96232747,CALDWELL WILEY N - Mar-2008 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1827,VENDOR-677,GL-6100410,77.16604159,CALDWELL WILEY N - Aug-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1829,VENDOR-629,GL-6100410,82.27597778,BROWN TOM INC /DE - Jul-2004 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1831,VENDOR-1550,GL-6100410,79.20160744,FIFTH AVENUE SECURITIES CORP - Apr-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1832,VENDOR-629,GL-6100410,68.81722113,BROWN TOM INC /DE - Nov-2019 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1833,VENDOR-1121,GL-6100410,19.59780966,DALY DONALD STANTON /BD - Jul-2001 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1834,VENDOR-1121,GL-6100410,12.85397455,DALY DONALD STANTON /BD - Dec-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1835,VENDOR-1121,GL-6100410,63.85843424,DALY DONALD STANTON /BD - May-2014 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1836,VENDOR-666,GL-6101400,68.81062095,C & L SECURITIES CORPORATION - Apr-2008 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1837,VENDOR-1486,GL-6100410,37.82258733,FAMILY INCOME PLANNING INC /BD - Oct-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1838,VENDOR-1121,GL-6100410,75.56870865,DALY DONALD STANTON /BD - Aug-2004 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1841,VENDOR-1121,GL-6100410,77.89823249,DALY DONALD STANTON /BD - Oct-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1842,VENDOR-343,GL-6101400,61.85786756,ASSOCIATED FINANCIAL SERVICES INC /BD - Jan-2006 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1843,VENDOR-1121,GL-6100410,31.58332052,DALY DONALD STANTON /BD - Aug-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1845,VENDOR-1121,GL-6100410,41.09211197,DALY DONALD STANTON /BD - Jun-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1848,VENDOR-1121,GL-6100410,73.13127191,DALY DONALD STANTON /BD - Feb-2003 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1849,VENDOR-1121,GL-6100410,23.52790915,DALY DONALD STANTON /BD - Mar-2001 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1850,VENDOR-1121,GL-6100410,49.96569129,DALY DONALD STANTON /BD - Apr-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1851,VENDOR-1121,GL-6100410,86.19550055,DALY DONALD STANTON /BD - Apr-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1852,VENDOR-1121,GL-6100410,81.90536312,DALY DONALD STANTON /BD - Sep-2005 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1855,VENDOR-1121,GL-6100410,77.73985792,DALY DONALD STANTON /BD - Jul-2003 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1858,VENDOR-1121,GL-6100410,70.50608984,DALY DONALD STANTON /BD - Aug-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1859,VENDOR-1121,GL-6100410,7.202901878,DALY DONALD STANTON /BD - Oct-2005 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1860,VENDOR-1121,GL-6100410,69.96128949,DALY DONALD STANTON /BD - Apr-2000 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1862,VENDOR-1121,GL-6100410,35.67059037,DALY DONALD STANTON /BD - Apr-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1864,VENDOR-1121,GL-6100410,0.848795654,DALY DONALD STANTON /BD - Jan-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1865,VENDOR-1121,GL-6100410,52.93770816,DALY DONALD STANTON /BD - Apr-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1866,VENDOR-1121,GL-6100410,30.4989972,DALY DONALD STANTON /BD - Jan-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1867,VENDOR-1121,GL-6100410,8.079009466,DALY DONALD STANTON /BD - Sep-2002 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1868,VENDOR-1121,GL-6100410,41.57667125,DALY DONALD STANTON /BD - Sep-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1869,VENDOR-1121,GL-6100410,75.40743591,DALY DONALD STANTON /BD - Jul-2000 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1871,VENDOR-1121,GL-6100410,26.43495569,DALY DONALD STANTON /BD - Jul-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1872,VENDOR-1121,GL-6100410,85.0306157,DALY DONALD STANTON /BD - Feb-2017 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1874,VENDOR-1121,GL-6100410,74.67357478,DALY DONALD STANTON /BD - Mar-2019 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1877,VENDOR-1121,GL-6100410,48.47082216,DALY DONALD STANTON /BD - Aug-2000 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1878,VENDOR-1121,GL-6100410,54.8747182,DALY DONALD STANTON /BD - Apr-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1879,VENDOR-343,GL-6101400,77.56425772,ASSOCIATED FINANCIAL SERVICES INC /BD - Aug-2013 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1880,VENDOR-1121,GL-6100410,89.17427246,DALY DONALD STANTON /BD - Oct-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1881,VENDOR-343,GL-6101400,57.33365224,ASSOCIATED FINANCIAL SERVICES INC /BD - Mar-2010 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1882,VENDOR-1121,GL-6100410,61.53909442,DALY DONALD STANTON /BD - Sep-2014 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1883,VENDOR-1121,GL-6100410,95.35148194,DALY DONALD STANTON /BD - Aug-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1884,VENDOR-1121,GL-6100410,13.54949603,DALY DONALD STANTON /BD - Sep-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1886,VENDOR-1121,GL-6100410,92.07595438,DALY DONALD STANTON /BD - Jan-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1888,VENDOR-1486,GL-6100410,36.42625542,FAMILY INCOME PLANNING INC /BD - Aug-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1889,VENDOR-1486,GL-6100410,34.51577635,FAMILY INCOME PLANNING INC /BD - Feb-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1890,VENDOR-1486,GL-6100410,52.00802433,FAMILY INCOME PLANNING INC /BD - Feb-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1891,VENDOR-1486,GL-6100410,62.74010494,FAMILY INCOME PLANNING INC /BD - Feb-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1892,VENDOR-1486,GL-6100410,65.23506898,FAMILY INCOME PLANNING INC /BD - Oct-2003 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1893,VENDOR-1486,GL-6100410,80.09922257,FAMILY INCOME PLANNING INC /BD - Aug-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1894,VENDOR-1486,GL-6100410,37.07680119,FAMILY INCOME PLANNING INC /BD - Dec-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1895,VENDOR-1121,GL-6100410,56.8498452,DALY DONALD STANTON /BD - Aug-2004 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1896,VENDOR-1121,GL-6100410,13.37300967,DALY DONALD STANTON /BD - Aug-2019 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1898,VENDOR-1486,GL-6100410,17.3867856,FAMILY INCOME PLANNING INC /BD - Sep-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1899,VENDOR-1121,GL-6100410,32.58173613,DALY DONALD STANTON /BD - Feb-2001 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1900,VENDOR-1486,GL-6100410,6.546597955,FAMILY INCOME PLANNING INC /BD - Apr-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1901,VENDOR-1121,GL-6100410,59.66795584,DALY DONALD STANTON /BD - Dec-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1902,VENDOR-1121,GL-6100410,73.25490155,DALY DONALD STANTON /BD - Jul-2003 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1903,VENDOR-1486,GL-6100410,1.749577709,FAMILY INCOME PLANNING INC /BD - Dec-2008 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1904,VENDOR-1486,GL-6100410,48.44628922,FAMILY INCOME PLANNING INC /BD - Oct-2008 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1906,VENDOR-1486,GL-6100410,94.98636009,FAMILY INCOME PLANNING INC /BD - Jul-2004 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1909,VENDOR-1121,GL-6100410,55.55582548,DALY DONALD STANTON /BD - Oct-2019 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1910,VENDOR-439,GL-6101400,34.6208857,UNITED NEW MEXICO FINANCIAL CORP - Aug-2000 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1912,VENDOR-555,GL-6100410,14.51063274,BOISE CASCADE CORP - Feb-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1913,VENDOR-555,GL-6100410,71.55883738,BOISE CASCADE CORP - Feb-2001 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1915,VENDOR-1448,GL-6101400,32.86016228,CALYON SECURITIES (USA) INC - Apr-2018 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1916,VENDOR-1448,GL-6101400,9.496391942,CALYON SECURITIES (USA) INC - Mar-2003 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1917,VENDOR-1448,GL-6101400,1.001319485,CALYON SECURITIES (USA) INC - Aug-2007 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1919,VENDOR-1448,GL-6101400,99.45083263,CALYON SECURITIES (USA) INC - Jan-2016 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1922,VENDOR-1121,GL-6100410,42.72028267,DALY DONALD STANTON /BD - May-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1923,VENDOR-555,GL-6100410,33.51393242,BOISE CASCADE CORP - Mar-2009 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1924,VENDOR-555,GL-6100410,27.66623048,BOISE CASCADE CORP - Aug-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1927,VENDOR-1448,GL-6101400,97.09778929,CALYON SECURITIES (USA) INC - Jul-2009 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1928,VENDOR-54,GL-6100410,46.34958941,AERO SYSTEMS ENGINEERING INC - Aug-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1929,VENDOR-555,GL-6100410,25.08546198,BOISE CASCADE CORP - Dec-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1930,VENDOR-555,GL-6100410,53.50886647,BOISE CASCADE CORP - Sep-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1931,VENDOR-555,GL-6100410,78.58295958,BOISE CASCADE CORP - Feb-2019 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1932,VENDOR-555,GL-6100410,78.87965949,BOISE CASCADE CORP - Apr-2014 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1934,VENDOR-555,GL-6100410,64.98009744,BOISE CASCADE CORP - Jul-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1935,VENDOR-555,GL-6100410,14.33571693,BOISE CASCADE CORP - Nov-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1936,VENDOR-555,GL-6100410,97.8605519,BOISE CASCADE CORP - May-2009 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1937,VENDOR-1161,GL-6100410,5.055558717,DAYTON HUDSON CORP - Sep-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1938,VENDOR-1161,GL-6100410,38.96475712,DAYTON HUDSON CORP - Dec-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1939,VENDOR-1161,GL-6100410,51.17213088,DAYTON HUDSON CORP - Aug-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1940,VENDOR-1161,GL-6100410,16.36596536,DAYTON HUDSON CORP - May-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1943,VENDOR-1161,GL-6100410,57.63715387,DAYTON HUDSON CORP - Sep-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1945,VENDOR-1161,GL-6100410,31.45498766,DAYTON HUDSON CORP - Oct-2017 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1946,VENDOR-1161,GL-6100410,3.510214881,DAYTON HUDSON CORP - Jul-2013 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1947,VENDOR-1161,GL-6100410,40.2779295,DAYTON HUDSON CORP - Mar-2010 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1948,VENDOR-1328,GL-6101400,30.32930966,"WELLS FARGO INSTITUTIONAL SECURITIES, LLC - Dec-2009 - Store Construction Fixtures Store Fixtures Store Fixtures",CLASS-913
1949,VENDOR-1088,GL-6100410,88.41234548,COSTA INC - Apr-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1950,VENDOR-732,GL-6101400,0.357484007,CARNEGIE FINANCIAL CORP /PA/ - Oct-2000 - Store Construction Fixtures Store Fixtures Store Fixtures,CLASS-913
1951,VENDOR-1161,GL-6100410,26.81049847,DAYTON HUDSON CORP - Jun-2014 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1952,VENDOR-1161,GL-6100410,89.35642261,DAYTON HUDSON CORP - Apr-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1954,VENDOR-1161,GL-6100410,42.43299751,DAYTON HUDSON CORP - Jan-2015 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1955,VENDOR-1161,GL-6100410,46.3485473,DAYTON HUDSON CORP - Feb-2014 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1956,VENDOR-555,GL-6100410,81.95380507,BOISE CASCADE CORP - Mar-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1957,VENDOR-555,GL-6100410,38.90036732,BOISE CASCADE CORP - Oct-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1958,VENDOR-555,GL-6100410,28.26637481,BOISE CASCADE CORP - Apr-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1960,VENDOR-677,GL-6100410,18.62686803,CALDWELL WILEY N - Mar-2002 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1962,VENDOR-677,GL-6100410,21.72343408,CALDWELL WILEY N - Feb-2007 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1963,VENDOR-677,GL-6100410,75.39942501,CALDWELL WILEY N - Aug-2017 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1965,VENDOR-677,GL-6100410,56.21983789,CALDWELL WILEY N - Sep-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1966,VENDOR-677,GL-6100410,35.29070968,CALDWELL WILEY N - Feb-2009 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1967,VENDOR-677,GL-6100410,28.12163991,CALDWELL WILEY N - Jan-2006 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1968,VENDOR-677,GL-6100410,1.774694665,CALDWELL WILEY N - Sep-2004 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1969,VENDOR-677,GL-6100410,25.44229308,CALDWELL WILEY N - May-2018 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1971,VENDOR-677,GL-6100410,45.24678559,CALDWELL WILEY N - Feb-2011 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1972,VENDOR-677,GL-6100410,44.89990961,CALDWELL WILEY N - Jul-2016 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
1973,VENDOR-677,GL-6100410,97.28669738,CALDWELL WILEY N - Jun-2012 - Production Artworking/Typesetting Prototype and Comp Production/Packaging Design,CLASS-764
